Symbol,Description,Price,Price - Currency,Exchange,Price Change % 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Dividend yield %, Trailing 12 months",Performance % 5 years,Performance % 1 year,Performance % 6 months,Performance % 3 months,Performance % 1 month,Simple Moving Average (21) 1 day,Simple Moving Average (200) 1 day,Simple Moving Average (50) 1 day,Beta 5 years,Beta 1 year,Average True Range (14) 1 day,"Return on equity %, Trailing 12 months","Return on capital employed %, Trailing 12 months",perf_sum,perf_norm,MRAT,Diff,score
CPX,Capital Power Corporation,71.35,CAD,TSX,0.56,7879065921.02,USD,22.43,3.73,135.4,40.4,42.59,15.19,9.28,69.74,56.34,64.0,0.54,1.44,1.55,10.0,-2.07,98.18,1.1,1.24,1.27,2.34
DIGI,Digi Communications NV,92.1,RON,BVB,-1.18,2028139068.16,USD,5.09,1.45,183.38,39.97,38.08,12.73,5.5,93.6,74.97,88.8,0.81,1.04,1.74,39.42,7.14,90.78,1.09,1.25,1.23,2.34
HROW,"Harrow, Inc.",39.58,USD,NASDAQ,1.38,1464544586.03,USD,,0.0,638.43,-27.73,59.28,5.52,-18.39,42.05,32.34,41.18,0.27,2.16,2.41,-18.99,8.4,37.06,1.04,1.3,1.22,2.34
DESN,Dottikon ES Holding AG,329.5,CHF,SIX,0.3,5699167090.0,USD,43.13,0.0,169.49,32.33,74.15,3.29,10.57,312.57,253.88,301.98,1.65,0.76,8.03,11.24,10.9,109.78,1.11,1.23,1.3,2.34
AHR,"American Healthcare REIT, Inc.",44.43,USD,NYSE,2.14,7420205056.0,USD,,2.3,245.76,72.28,42.31,17.63,3.76,41.97,35.03,42.16,0.97,0.4,0.94,-1.51,,132.22,1.13,1.2,1.27,2.33
IDYA,"IDEAYA Biosciences, Inc.",29.28,USD,NASDAQ,3.01,2565768867.35,USD,,0.0,134.01,-2.97,55.72,18.67,12.99,27.76,22.08,26.19,0.14,1.53,1.36,-35.09,-40.05,71.42,1.07,1.26,1.33,2.33
AYA,Aya Gold & Silver Inc.,14.88,CAD,TSX,-0.87,1521405636.79,USD,,0.0,367.92,-20.51,58.13,9.09,-7.06,16.23,12.67,15.07,0.9,2.27,1.18,-3.11,-1.1,46.71,1.05,1.28,1.17,2.33
APTV,Aptiv PLC,85.89,USD,NYSE,1.08,18703390470.37,USD,19.66,0.0,-15.03,22.09,56.25,21.36,1.26,84.76,68.74,82.48,1.55,1.09,1.99,9.58,12.33,99.7,1.1,1.23,1.25,2.33
BEAM,Beam Therapeutics Inc.,28.16,USD,NASDAQ,-0.14,2848722713.87,USD,,0.0,-22.18,27.77,42.15,34.1,17.53,26.34,21.52,22.48,2.25,2.08,1.89,-41.94,-38.76,104.01,1.1,1.22,1.31,2.33
GIC,Global Industrial Company,35.01,USD,NYSE,0.03,1343484710.13,USD,20.49,2.94,45.21,4.26,60.23,27.36,-4.21,35.09,28.34,36.15,0.85,0.92,0.8,22.72,23.7,91.84,1.09,1.24,1.24,2.33
HOLN,Holcim Ltd,69.84,CHF,SIX,2.68,46054146631.58,USD,2.51,4.56,228.36,66.4,51.04,7.88,2.37,66.81,55.5,67.18,1.08,0.84,1.38,12.79,11.25,125.33,1.13,1.2,1.26,2.33
PATH,"UiPath, Inc.",16.43,USD,NYSE,6.44,8727340690.02,USD,460.36,0.0,-74.91,34.93,46.09,34.38,30.23,15.15,12.5,13.02,1.07,1.02,1.05,1.15,-1.52,115.41,1.12,1.21,1.32,2.33
DASH,"DoorDash, Inc.",256.28,USD,NASDAQ,0.66,109481487298.07,USD,142.58,0.0,40.81,68.95,36.89,4.7,-3.71,268.28,219.54,259.77,1.71,1.45,8.77,9.71,5.84,110.54,1.11,1.22,1.17,2.33
SHC,Sotera Health Company,17.06,USD,NASDAQ,0.95,4845834892.02,USD,203.82,0.0,-36.81,9.64,50.84,39.95,6.62,16.15,13.17,16.08,1.82,1.2,0.47,5.14,12.61,100.43,1.1,1.23,1.3,2.33
ESE,ESCO Technologies Inc.,221.72,USD,NYSE,1.2,5725849973.33,USD,49.95,0.15,149.66,74.25,40.8,17.14,2.8,212.42,177.79,206.81,1.23,0.95,5.91,9.01,9.6,132.19,1.13,1.19,1.25,2.33
TOASO,Tofas Turk Otomobil Fabrikasi A.S.,276.75,TRY,BIST,0.54,3234187500.0,USD,65.37,4.36,885.58,42.29,35.0,23.83,5.63,264.04,214.61,254.51,0.95,1.19,10.61,4.8,-0.27,101.11,1.1,1.23,1.29,2.33
AIR,AAR Corp.,86.94,USD,NYSE,1.46,3439563184.87,USD,109.69,0.0,317.58,42.08,67.74,10.71,12.18,83.79,69.13,79.11,1.52,1.13,2.82,2.35,8.82,120.53,1.12,1.21,1.26,2.33
GLE,Societe Generale S.A. Class A,53.6,EUR,EURONEXT,0.04,42367877705.48,USD,8.5,2.03,324.72,124.22,27.13,5.35,-5.63,54.83,46.72,55.31,1.57,1.37,1.6,7.47,-0.19,156.7,1.16,1.17,1.15,2.33
CHG,Chemring Group PLC,573.0,GBX,LSE,0.7,2039587587.69,USD,,1.37,118.56,59.61,47.68,5.91,3.8,570.0,469.63,558.32,0.75,0.69,17.72,,,113.21,1.11,1.21,1.22,2.33
OPM,OPmobility,14.6,EUR,EURONEXT,1.74,2372367895.54,USD,13.1,4.18,-30.34,62.86,50.67,10.27,7.35,13.89,11.52,13.64,1.66,1.12,0.44,7.91,11.25,123.8,1.12,1.21,1.27,2.33
RL,Ralph Lauren Corporation,339.19,USD,NYSE,0.86,20552543048.89,USD,27.08,1.03,339.02,70.35,54.82,13.51,9.19,323.01,270.9,311.84,1.63,1.23,8.28,32.55,20.03,138.68,1.14,1.19,1.25,2.33
WPM,Wheaton Precious Metals Corp,138.32,CAD,TSX,0.7,44540394138.64,USD,56.99,0.66,119.14,47.65,24.97,8.62,-7.21,148.87,119.29,143.65,0.58,0.9,5.25,10.85,14.05,81.25,1.08,1.25,1.16,2.33
SGI,Somnigroup International Inc.,82.96,USD,NYSE,0.05,17412315731.5,USD,58.09,0.7,269.94,71.48,34.5,11.61,-0.49,84.24,69.37,84.11,1.31,1.1,1.76,16.47,11.39,117.59,1.12,1.21,1.2,2.33
EXTR,"Extreme Networks, Inc.",21.24,USD,NASDAQ,0.47,2838780236.35,USD,,0.0,361.74,43.13,71.98,19.46,-2.52,20.45,17.13,21.07,1.81,1.96,0.67,-16.44,3.38,134.57,1.13,1.19,1.24,2.33
SES,Secure Waste Infrastructure Corp.,19.12,CAD,TSX,0.95,2974163485.65,USD,23.15,2.11,1218.62,41.84,45.62,14.77,-0.21,19.08,15.58,17.8,1.33,1.83,0.57,21.26,14.28,102.23,1.1,1.22,1.23,2.33
BZ,Kanzhun Ltd. Sponsored ADR,22.42,USD,NASDAQ,1.13,10518002956.06,USD,33.93,0.0,-33.07,52.72,54.62,11.93,-4.31,22.76,18.72,23.2,0.42,1.48,0.82,13.68,11.07,119.28,1.12,1.22,1.2,2.33
UTDI,United Internet AG,27.82,EUR,XETR,-0.07,6037103341.52,USD,38.96,1.44,-14.35,42.01,43.33,9.79,4.27,27.43,22.39,27.07,0.51,0.91,0.71,2.66,5.74,95.13,1.1,1.23,1.24,2.32
IAG,International Consolidated Airlines Group SA,409.8,GBX,LSE,1.56,24694411486.68,USD,8.1,1.77,291.59,92.48,55.52,8.33,7.42,396.61,339.38,390.89,2.79,1.42,9.25,57.5,21.04,156.33,1.16,1.17,1.21,2.32
FROG,JFrog Ltd.,49.7,USD,NASDAQ,2.9,5802065772.46,USD,,0.0,-38.8,68.19,50.88,18.87,-3.5,47.87,40.35,48.19,1.06,1.15,1.58,-11.15,-12.19,137.94,1.14,1.19,1.23,2.32
AWI,Armstrong World Industries Inc,205.04,USD,NYSE,0.96,8869579943.68,USD,30.35,0.61,203.27,46.72,47.83,21.45,5.63,198.28,164.79,196.8,1.45,0.9,3.67,39.29,18.98,116.0,1.12,1.2,1.24,2.32
CEU,CES Energy Solutions Corp,9.56,CAD,TSX,0.26,1483761189.63,USD,11.92,1.65,1228.47,31.03,56.8,26.69,6.4,9.19,7.65,8.72,1.76,1.79,0.26,23.77,22.8,114.52,1.11,1.2,1.25,2.32
EL,"Estee Lauder Companies, Inc. (The)",101.98,USD,NYSE,2.5,36699726524.87,USD,,1.41,-56.42,15.79,74.29,13.67,16.21,93.68,77.18,90.76,1.16,1.51,3.52,-24.69,7.24,103.75,1.1,1.21,1.32,2.32
TIH,Toromont Industries Ltd.,162.79,CAD,TSX,0.82,9384218093.47,USD,27.51,1.26,88.17,25.76,41.52,22.4,8.56,157.57,127.89,150.81,0.8,0.28,2.51,16.7,17.31,89.67,1.09,1.23,1.27,2.32
MAP,Mapfre SA,3.98,EUR,BME,0.25,14067399379.25,USD,11.45,3.3,198.28,60.18,33.53,14.49,2.47,4.03,3.32,3.91,0.72,0.89,0.06,12.2,4.76,108.2,1.11,1.22,1.2,2.32
APGE,"Apogee Therapeutics, Inc.",54.08,USD,NASDAQ,0.48,3598895885.06,USD,,0.0,151.53,4.36,49.81,31.07,40.91,48.29,39.13,41.97,1.44,0.99,2.74,-34.12,-38.63,85.24,1.09,1.23,1.38,2.32
GHLD,Guild Holdings Company,19.93,USD,NYSE,0.08,1240510634.77,USD,51.09,0.0,36.02,37.52,54.11,0.44,0.03,19.91,16.23,19.91,0.98,-0.18,0.07,2.12,,92.07,1.09,1.23,1.23,2.32
IG,Italgas SpA,8.74,EUR,MIL,0.17,10282007991.4,USD,,4.37,82.5,60.06,31.65,23.88,12.77,8.17,6.77,7.85,0.55,0.22,0.12,,,115.59,1.12,1.21,1.29,2.32
RSW,Renishaw plc,3670.0,GBX,LSE,1.1,3519970920.71,USD,31.86,2.1,-35.61,4.26,60.61,22.33,0.82,3660.71,2978.4,3427.3,0.96,1.03,99.96,9.15,10.66,87.21,1.09,1.23,1.23,2.32
VIPS,Vipshop Holdings Ltd Sponsored ADR,18.5,USD,NYSE,0.6,9068574934.0,USD,10.04,2.5,-1.49,30.93,41.44,14.91,1.09,19.3,15.71,18.29,0.16,0.57,0.52,17.79,16.69,87.27,1.09,1.23,1.18,2.32
EDNR,Edison SpA,2.56,EUR,MIL,1.18,13943715270.91,USD,,3.55,185.0,39.02,37.9,22.73,10.32,2.51,2.05,2.36,0.45,0.24,0.06,2.21,10.57,99.65,1.1,1.22,1.25,2.32
RVMD,"Revolution Medicines, Inc.",54.2,USD,NASDAQ,1.42,10131778191.49,USD,,0.0,36.46,12.22,42.97,45.62,22.46,49.02,40.2,44.16,1.26,1.04,1.94,-46.61,-45.46,100.81,1.1,1.22,1.35,2.32
ECO,Okeanis Eco Tankers Corp.,32.9,USD,NYSE,-0.6,1042272777.27,USD,15.77,5.5,434.83,12.71,44.81,35.73,9.12,30.0,24.48,28.92,-0.3,0.9,0.93,15.61,11.11,93.24,1.09,1.23,1.34,2.32
BRWM,Blackrock World Mining Trust PLC,654.0,GBX,LSE,-1.51,1653944950.8,USD,,3.46,57.59,21.56,35.83,11.99,0.62,672.62,535.78,626.18,1.51,1.14,20.76,-1.82,,69.37,1.07,1.26,1.22,2.32
AWE,Alphawave IP Group PLC,181.6,GBX,LSE,0.33,1897746279.37,USD,,0.0,-55.71,62.43,57.64,5.58,-5.42,182.78,153.58,183.12,1.06,-1.0,4.68,-44.94,-12.61,125.65,1.13,1.19,1.18,2.32
INCY,Incyte Corporation,91.9,USD,NASDAQ,2.9,17945876619.38,USD,20.89,0.0,1.19,40.86,56.29,29.77,9.16,86.48,72.26,85.7,0.74,0.35,2.33,24.3,25.28,126.92,1.13,1.2,1.27,2.32
AFRM,"Affirm Holdings, Inc.",76.07,USD,NASDAQ,0.7,24772344791.15,USD,593.83,0.0,-16.31,79.03,56.37,15.55,-9.57,74.05,63.57,79.33,3.58,2.43,4.14,1.8,5.88,150.94,1.15,1.16,1.2,2.32
KIT,Kitron ASA,72.05,NOK,OSL,2.56,1403606719.62,USD,38.72,0.5,293.29,132.42,44.1,16.96,16.68,60.2,53.27,59.67,0.74,0.13,2.44,15.53,17.18,193.48,1.19,1.13,1.35,2.32
VBK,Verbio SE,15.53,EUR,XETR,2.98,1115897710.29,USD,,1.33,-22.74,1.11,58.47,24.84,43.93,12.9,10.45,11.5,0.61,0.8,0.73,-16.51,-12.24,84.42,1.08,1.23,1.49,2.32
ACS,"ACS, Actividades de Construccion y Servicios SA",71.85,EUR,BME,1.41,21443845676.85,USD,21.29,2.3,218.2,63.67,34.68,17.4,5.9,70.2,58.3,68.0,0.78,1.04,1.46,19.75,8.34,115.75,1.12,1.2,1.23,2.32
TUPRS,Turkiye Petrol Rafinerileri A.S.,191.8,TRY,BIST,2.57,8467303502.82,USD,17.21,8.13,1601.65,32.73,52.83,15.06,-1.94,182.64,149.55,179.26,1.02,0.69,6.26,7.97,14.4,100.62,1.1,1.22,1.28,2.32
IDXX,"IDEXX Laboratories, Inc.",646.7,USD,NASDAQ,1.27,51739032389.06,USD,53.83,0.0,50.51,40.99,47.44,17.1,0.24,633.26,521.32,638.6,1.58,0.95,14.58,64.87,56.95,105.53,1.11,1.21,1.24,2.32
URI,"United Rentals, Inc.",927.5,USD,NYSE,1.44,59016963189.69,USD,23.86,0.77,393.56,10.99,44.68,6.2,-3.08,975.5,773.14,955.59,1.73,1.47,28.15,28.78,15.96,61.87,1.06,1.26,1.2,2.32
PTSB,Permanent TSB Group Holdings PLC,2.3,EUR,EURONEXT,-0.86,1468438943.22,USD,17.67,0.0,384.21,44.2,43.75,12.2,4.55,2.27,1.86,2.27,0.69,0.63,0.07,5.36,1.1,100.15,1.1,1.22,1.24,2.32
DIDIY,DiDi Global Inc.,6.21,USD,OTC,-0.32,28706650391.0,USD,,0.0,-62.7,33.55,48.56,10.11,-7.86,6.4,5.22,6.38,0.58,0.49,0.26,-0.57,-1.31,92.22,1.09,1.23,1.19,2.32
HWKN,"Hawkins, Inc.",167.12,USD,NASDAQ,1.84,3489090566.14,USD,41.16,0.44,526.05,36.93,33.07,7.64,-2.42,172.73,138.52,171.96,0.83,0.93,5.56,18.69,16.17,77.64,1.08,1.25,1.21,2.32
1U1,1&1 AG,21.55,EUR,XETR,-0.23,4421779661.84,USD,25.22,0.23,13.87,58.69,37.61,16.36,9.28,20.52,16.99,20.33,0.36,0.55,0.55,2.48,2.57,112.66,1.11,1.21,1.27,2.32
BOOT,"Boot Barn Holdings, Inc.",198.94,USD,NYSE,2.26,6078582644.51,USD,31.38,0.0,492.6,22.16,95.11,15.91,15.46,177.38,149.39,176.87,1.61,1.72,6.52,18.15,16.31,133.18,1.13,1.19,1.33,2.32
KNOS,Kainos Group PLC,948.0,GBX,LSE,-0.21,1509953093.33,USD,33.63,2.99,-29.04,18.06,32.03,35.43,7.85,947.67,769.69,873.06,0.82,1.38,31.45,24.12,30.07,85.52,1.09,1.23,1.23,2.32
JOYY,"JOYY, Inc. Sponsored ADR Class A",60.02,USD,NASDAQ,0.85,3056607479.0,USD,,4.71,-29.96,78.88,44.82,16.04,-0.47,58.06,49.25,57.98,0.28,0.51,1.59,-2.32,0.96,139.74,1.14,1.18,1.22,2.32
ARE,Aecon Group Inc.,26.99,CAD,TSX,6.39,1142677272.37,USD,81.3,3.0,88.08,21.52,71.37,40.06,20.01,24.57,20.74,22.82,1.36,1.08,0.84,2.78,4.16,132.95,1.13,1.18,1.3,2.32
LDO,Leonardo SpA,51.22,EUR,MIL,-0.23,34295170953.36,USD,28.14,1.01,998.43,134.52,15.36,7.54,-0.39,52.84,45.34,50.64,1.18,0.74,1.82,12.1,8.12,157.42,1.16,1.17,1.13,2.32
BOL,Boliden AB,420.0,SEK,OMXSTO,-1.8,12897859166.23,USD,14.47,0.0,77.03,25.75,40.37,34.19,19.25,404.24,333.67,363.1,0.97,1.34,11.32,11.99,9.81,100.31,1.1,1.21,1.26,2.31
PHYS,Sprott Physical Gold Trust Units,31.19,USD,AMEX,0.06,14481426150.0,USD,4.15,0.0,104.12,46.5,25.16,21.65,7.55,30.84,25.33,28.76,0.1,-0.07,0.67,33.23,,93.31,1.09,1.22,1.23,2.31
PRO,"PROS Holdings, Inc.",23.05,USD,NYSE,-0.09,1112240654.19,USD,,0.0,-33.59,29.28,33.24,46.26,0.74,22.97,19.11,19.13,1.05,1.44,0.23,,-5.42,108.77,1.11,1.2,1.21,2.31
ASND,Ascendis Pharma A/S Sponsored ADR,200.92,USD,NASDAQ,-0.04,12172041219.0,USD,,0.0,25.84,56.97,25.3,18.21,3.51,204.71,168.84,199.98,0.41,0.56,7.43,,-659.12,100.48,1.1,1.21,1.19,2.31
DDOG,"Datadog, Inc.",157.96,USD,NASDAQ,0.87,55087781568.33,USD,456.4,0.0,58.58,28.68,59.38,7.12,14.34,154.86,127.49,142.98,1.21,1.44,5.56,4.45,-0.51,95.18,1.1,1.21,1.24,2.31
XPRO,Expro Group Holdings N.V.,13.97,USD,NYSE,3.25,1614837088.67,USD,23.63,0.0,33.81,-3.25,72.47,57.32,14.6,12.68,10.69,12.34,1.11,1.02,0.62,4.6,7.49,126.53,1.13,1.19,1.31,2.31
ARGX,argenx SE,704.0,EUR,EURONEXT,-0.09,50382796514.53,USD,38.9,0.0,237.49,36.54,31.69,40.8,12.17,683.88,568.57,643.48,0.62,0.95,16.68,25.72,7.79,109.03,1.11,1.2,1.24,2.31
GOOS,"Canada Goose Holdings, Inc.",18.92,CAD,TSX,0.8,1301431318.82,USD,40.93,0.0,-59.07,33.24,61.99,-6.1,1.56,18.94,15.53,18.45,1.73,1.42,0.63,12.09,11.75,89.12,1.09,1.22,1.22,2.31
VST,Vistra Corp.,198.14,USD,NYSE,3.54,67135549107.63,USD,31.44,0.47,930.93,57.37,59.31,1.6,-2.52,200.69,168.97,199.57,1.34,2.04,9.31,45.85,25.79,118.28,1.12,1.19,1.17,2.31
AMG,"Affiliated Managers Group, Inc.",241.19,USD,NYSE,0.94,6852705071.37,USD,18.15,0.02,201.86,27.33,46.63,13.72,-0.36,238.55,194.37,234.07,1.21,0.99,6.5,13.47,,87.68,1.09,1.23,1.24,2.31
BKE,"Buckle, Inc. (The)",55.9,USD,NYSE,-0.01,2859911047.88,USD,14.01,2.5,129.97,30.62,60.0,12.71,-6.95,56.02,46.53,57.34,0.98,0.83,1.24,43.13,32.69,103.33,1.1,1.2,1.2,2.31
ALS,Altius Minerals Corporation,36.2,CAD,TSX,1.2,1183379728.55,USD,16.96,1.03,226.13,36.6,33.58,23.13,10.53,34.11,28.06,31.86,0.39,0.7,0.89,18.7,1.11,93.31,1.09,1.22,1.29,2.31
EVR,Evercore Inc.,324.82,USD,NYSE,2.24,12537591614.29,USD,29.54,1.03,289.15,25.13,65.32,7.08,-8.96,323.25,266.5,326.52,1.52,2.1,10.26,29.16,,97.54,1.1,1.21,1.22,2.31
USLM,"United States Lime & Minerals, Inc.",135.93,USD,NASDAQ,0.59,3892972774.6,USD,31.17,0.17,582.72,32.18,44.84,25.56,5.69,129.55,107.66,126.07,1.02,1.55,3.82,24.95,27.35,102.57,1.1,1.2,1.26,2.31
FSS,Federal Signal Corporation,125.7,USD,NYSE,0.51,7641237321.73,USD,34.96,0.43,297.14,47.18,64.85,16.35,0.51,119.94,101.76,123.05,1.28,1.05,2.96,18.77,19.88,128.38,1.13,1.18,1.24,2.31
EVGO,EVgo Inc.,4.19,USD,NASDAQ,2.7,1288386858.68,USD,,0.0,-57.01,-49.15,63.67,11.14,-8.32,4.56,3.55,4.31,2.37,0.89,0.26,,-17.34,25.66,1.03,1.28,1.18,2.31
ABN,ABN AMRO Bank N.V. Depositary receipts,25.08,EUR,EURONEXT,1.29,23955158447.53,USD,9.04,5.21,232.63,65.44,41.82,1.29,-6.66,26.26,21.89,25.89,1.02,0.96,0.56,10.16,2.09,108.54,1.11,1.2,1.15,2.31
BLD,TopBuild Corp.,458.5,USD,NYSE,1.97,12901653744.86,USD,22.59,0.0,156.15,22.44,53.38,21.23,15.86,421.79,347.8,420.43,1.66,0.76,12.06,26.41,20.14,97.05,1.1,1.21,1.32,2.31
ENS,EnerSys,122.22,USD,NYSE,0.89,4579208209.62,USD,13.94,0.81,64.47,22.87,42.98,30.98,10.67,117.02,96.5,109.75,1.09,1.42,3.38,19.13,15.51,96.83,1.1,1.21,1.27,2.31
BBUC,Brookfield Business Corp. Class A,50.1,CAD,TSX,0.34,3445039602.27,USD,,0.7,36.18,49.11,46.11,14.12,-0.32,48.71,40.58,47.8,1.63,2.11,1.74,-304.56,2.67,109.34,1.11,1.2,1.23,2.31
OLA,Orla Mining Ltd.,15.3,CAD,TSX,-0.07,3563045240.91,USD,250.82,0.0,180.73,119.83,5.23,10.79,0.99,15.87,13.5,15.4,0.75,0.37,1.06,4.89,24.39,135.84,1.14,1.18,1.13,2.31
CMPR,Cimpress plc,68.28,USD,NASDAQ,2.99,1671446219.84,USD,135.87,0.0,-18.06,-11.61,61.94,39.65,9.57,64.16,52.72,62.53,1.74,1.01,2.22,,18.94,89.99,1.09,1.22,1.29,2.31
CEC,CECONOMY AG,4.46,EUR,XETR,0.56,2496441937.09,USD,,0.0,6.83,49.8,36.24,5.57,1.6,4.4,3.6,4.41,1.62,1.0,0.02,0.58,1.97,91.61,1.09,1.22,1.24,2.31
BGEO,Lion Finance Group PLC,7740.0,GBX,LSE,0.06,4491911628.28,USD,5.94,3.74,732.26,86.96,36.15,3.55,3.85,7649.52,6446.36,7550.8,1.23,0.84,231.17,30.28,9.45,126.65,1.13,1.19,1.2,2.31
CLARI,Clariane SE,4.5,EUR,EURONEXT,3.73,1796790150.61,USD,,0.0,-72.93,175.69,17.36,-2.89,7.34,4.5,4.02,4.39,0.45,1.24,0.19,-1.7,2.35,190.16,1.19,1.12,1.12,2.31
BESI,BE Semiconductor Industries N.V.,146.65,EUR,EURONEXT,1.66,13523829663.5,USD,80.26,1.51,271.27,50.1,51.87,16.9,15.02,139.41,116.98,126.33,1.72,1.42,5.68,35.84,17.15,118.88,1.12,1.19,1.25,2.31
ASTE,"Astec Industries, Inc.",48.74,USD,NASDAQ,1.25,1114913448.02,USD,24.42,1.08,-15.16,58.3,38.78,22.28,1.58,47.42,39.68,46.9,1.43,1.61,1.45,7.02,13.12,119.36,1.12,1.2,1.23,2.31
CHRW,"C.H. Robinson Worldwide, Inc.",127.08,USD,NASDAQ,1.34,15007615968.87,USD,28.93,1.98,27.34,17.78,39.98,22.53,-5.72,129.74,106.47,129.32,0.91,0.93,2.79,32.43,24.25,80.28,1.08,1.22,1.19,2.3
NPO,Enpro Inc.,234.7,USD,NYSE,1.25,4941312100.05,USD,58.75,0.53,275.76,57.24,58.32,13.16,4.97,226.9,193.07,224.14,1.57,1.42,6.72,5.78,7.03,128.72,1.13,1.18,1.22,2.3
ALK_B,ALK-abello A/S Class B,216.8,DKK,OMXCOP,0.37,7457826163.15,USD,48.08,0.0,112.13,33.01,47.78,9.77,5.86,211.16,175.29,206.34,0.67,0.3,4.02,18.56,21.47,90.56,1.09,1.2,1.24,2.3
BCP,Banco Comercial Portugues S.A.,0.76,EUR,EURONEXT,0.64,13249183756.78,USD,12.49,3.97,898.16,76.32,35.64,9.67,2.98,0.76,0.64,0.74,1.28,0.73,0.01,14.05,1.86,121.64,1.12,1.18,1.19,2.3
VRNS,"Varonis Systems, Inc.",61.76,USD,NASDAQ,-0.9,6920029572.86,USD,,0.0,51.46,8.56,48.75,15.12,4.93,60.71,49.35,58.95,0.64,0.83,1.87,-25.73,-14.77,72.42,1.07,1.23,1.25,2.3
CABK,CaixaBank SA,8.8,EUR,BME,0.69,71850249964.51,USD,10.37,4.03,417.65,63.75,30.49,11.34,2.11,8.94,7.52,8.79,1.0,1.16,0.19,16.64,1.33,105.57,1.11,1.19,1.17,2.3
OCUL,"Ocular Therapeutix, Inc.",11.7,USD,NASDAQ,2.27,2479279468.3,USD,,0.0,13.37,7.73,50.19,-1.68,-4.57,11.71,9.43,12.16,1.44,1.46,0.61,-63.41,-50.95,56.25,1.06,1.24,1.24,2.3
DBK,Deutsche Bank Aktiengesellschaft,28.94,EUR,XETR,0.59,65051843694.53,USD,9.57,2.36,263.31,78.45,30.06,0.73,-6.04,29.8,24.98,30.37,0.97,1.57,0.66,9.5,0.73,109.24,1.11,1.19,1.16,2.3
IMAX,Imax Corporation,31.7,USD,NYSE,-2.28,1704905820.68,USD,44.44,0.0,169.79,57.09,38.97,10.96,-3.21,32.26,27.01,30.82,0.61,0.49,0.99,12.38,11.98,107.02,1.11,1.19,1.17,2.3
BPSO,Banca Popolare di Sondrio S.p.A.,13.58,EUR,MIL,1.84,6961944215.98,USD,9.43,6.0,717.77,96.03,25.46,14.17,2.22,13.46,11.52,13.04,1.39,1.4,0.42,15.89,2.49,135.66,1.14,1.17,1.18,2.3
DYN,"Dyne Therapeutics, Inc.",17.05,USD,NASDAQ,3.37,2424885293.66,USD,,0.0,0.09,-45.6,56.95,85.27,29.23,14.7,12.21,13.77,1.08,1.69,0.8,-61.32,-59.44,96.63,1.1,1.2,1.4,2.3
ACAD,AcadeMedia AB,107.0,SEK,OMXSTO,0.56,1117747355.61,USD,13.0,1.64,38.96,62.61,31.77,18.36,9.3,99.56,84.17,97.41,0.63,0.45,2.24,12.74,7.43,112.75,1.11,1.18,1.27,2.3
AMRX,"Amneal Pharmaceuticals, Inc.",10.57,USD,NASDAQ,1.47,3320917663.23,USD,1652.11,0.0,94.72,26.93,43.47,32.17,7.88,10.16,8.48,9.86,1.18,0.77,0.26,,16.19,102.57,1.1,1.2,1.25,2.3
EBAY,eBay Inc.,97.38,USD,NASDAQ,1.95,44502658436.13,USD,21.52,1.19,85.59,52.71,44.37,17.3,6.04,91.92,77.3,92.82,1.31,0.43,2.73,42.63,17.87,114.38,1.11,1.19,1.26,2.3
VIAV,Viavi Solutions Inc.,13.54,USD,NASDAQ,0.86,3013641414.89,USD,88.12,0.0,-0.11,47.12,32.44,33.09,8.89,12.87,10.82,12.14,0.9,0.99,0.32,4.76,4.9,112.64,1.11,1.19,1.25,2.3
LILA,Liberty Latin America Ltd.,8.55,USD,NASDAQ,2.24,1729357784.36,USD,,0.0,-20.12,-11.7,54.84,26.63,4.62,8.12,6.62,8.0,0.99,0.91,0.24,-103.84,5.86,69.77,1.07,1.23,1.29,2.3
GNRC,Generac Holdings Inc.,195.2,USD,NYSE,3.26,11453544856.59,USD,32.42,0.0,-7.08,16.91,72.45,26.11,16.32,177.99,149.92,181.78,1.64,0.97,6.89,14.59,13.18,115.47,1.12,1.19,1.3,2.3
PEGA,Pegasystems Inc.,66.73,USD,NASDAQ,1.67,11325601366.32,USD,45.22,0.11,0.53,71.1,46.45,15.05,10.12,57.4,49.16,56.47,1.09,1.48,2.64,51.96,48.47,132.6,1.13,1.17,1.36,2.3
NOD,Nordic Semiconductor ASA,163.6,NOK,OSL,-0.24,3276692195.88,USD,225.1,0.0,60.39,70.63,35.21,18.55,2.31,161.28,137.27,160.23,1.28,0.69,4.82,2.37,3.81,124.39,1.12,1.17,1.19,2.3
ADEA,Adeia Inc.,17.34,USD,NASDAQ,3.4,1896451557.09,USD,23.39,1.19,419.38,41.9,42.36,28.92,2.3,16.83,14.16,16.11,1.82,1.08,0.62,22.01,14.58,113.18,1.11,1.19,1.22,2.3
ENSG,"The Ensign Group, Inc.",186.53,USD,NASDAQ,0.63,10762810032.55,USD,33.67,0.13,213.02,24.22,49.27,24.31,11.94,178.17,147.72,172.93,0.93,0.33,3.45,17.57,10.08,97.8,1.1,1.21,1.26,2.3
AEO,"American Eagle Outfitters, Inc.",16.57,USD,NYSE,0.06,2805944433.31,USD,15.95,3.02,13.34,-15.97,49.28,43.71,-7.12,15.99,13.07,16.07,1.58,1.19,0.76,12.17,9.99,77.02,1.08,1.22,1.27,2.3
