Symbol,Description,Price,Price - Currency,Exchange,Price Change % 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Dividend yield %, Trailing 12 months",Performance % 5 years,Performance % 1 year,Performance % 6 months,Performance % 3 months,Performance % 1 month,Simple Moving Average (21) 1 day,Simple Moving Average (200) 1 day,Simple Moving Average (50) 1 day,Beta 5 years,Beta 1 year,Average True Range (14) 1 day,"Return on equity %, Trailing 12 months","Return on capital employed %, Trailing 12 months",perf_sum,perf_norm,MRAT,Diff,score
VZN,VZ Holding AG,157.0,CHF,SIX,0.13,7689293052.38,USD,27.32,1.74,103.9,12.95,-7.65,-8.19,-5.54,156.01,166.12,165.91,0.61,0.73,2.76,22.69,,-2.88,1.0,0.94,0.95,1.94
RBREW,Royal Unibrew A/S,489.6,DKK,OMXCOP,-0.08,3747488034.53,USD,15.66,3.06,-20.78,-4.93,-7.62,0.29,0.99,493.5,516.2,488.39,0.39,0.1,7.51,25.19,16.69,-12.27,0.99,0.96,0.95,1.94
LNZ,Lenzing AG,25.95,EUR,VIE,0.97,1159207464.65,USD,,0.0,-52.92,-15.61,-5.46,5.92,2.77,25.28,26.38,25.96,1.06,1.52,0.77,-15.2,2.25,-15.16,0.98,0.96,0.98,1.94
TXRH,"Texas Roadhouse, Inc.",163.58,USD,NASDAQ,-1.11,10869990464.0,USD,24.95,1.62,130.17,-15.64,-3.12,-11.17,-1.02,171.25,176.59,168.83,0.88,0.52,4.04,32.28,23.06,-29.92,0.97,0.97,0.93,1.94
SCA_A,Svenska Cellulosa AB SCA Class A,127.2,SEK,OMXSTO,0.16,9403701321.17,USD,25.24,2.36,7.61,-9.66,0.16,3.75,2.09,123.91,131.07,125.0,0.63,0.78,1.99,3.38,0.12,-5.75,0.99,0.95,0.97,1.94
CARM,Carmila SA,15.82,EUR,EURONEXT,-0.88,2575781951.21,USD,6.34,7.9,138.61,-9.6,-16.91,-7.7,-9.6,16.85,17.36,17.04,1.63,0.6,0.32,10.75,,-34.21,0.97,0.97,0.91,1.94
AKR,Acadia Realty Trust,19.07,USD,NYSE,-0.57,2498830205.0,USD,151.83,4.14,104.18,-21.97,-3.98,0.85,-5.08,19.48,20.18,19.79,1.46,0.89,0.42,0.74,,-25.1,0.97,0.97,0.94,1.94
PAH3,Porsche Automobil Holding SE Pref,34.46,EUR,XETR,-0.63,12207404531.43,USD,,5.54,-23.93,-9.32,-6.76,-1.88,3.8,34.31,35.67,34.9,1.17,1.01,0.65,-47.46,,-17.96,0.98,0.96,0.97,1.94
DOX,Amdocs Limited,84.26,USD,NASDAQ,0.49,9267925882.0,USD,17.03,2.44,53.09,-4.43,-5.87,-1.21,2.88,83.01,87.39,83.78,0.52,0.6,1.42,15.75,16.14,-11.51,0.99,0.95,0.96,1.94
SWK,"Stanley Black & Decker, Inc.",67.72,USD,NYSE,-1.25,10482531466.0,USD,21.47,4.86,-58.88,-27.66,12.44,1.48,-8.36,69.75,73.16,73.31,1.21,1.45,2.27,5.38,7.07,-13.74,0.99,0.95,0.93,1.94
GFL,GFL Environmental Inc,61.32,CAD,TSX,0.15,15921505608.56,USD,,0.14,126.27,5.45,-11.87,-11.37,-6.99,63.53,66.36,65.08,0.96,0.43,1.28,-0.19,2.55,-17.79,0.98,0.96,0.92,1.94
PFD,Premier Foods plc,182.4,GBX,LSE,-0.44,2067894567.0,USD,12.69,1.54,95.08,-5.49,-8.8,-5.69,-4.5,183.19,190.95,186.32,0.51,0.31,4.33,9.02,9.27,-19.98,0.98,0.96,0.96,1.94
SJM,The J.M. Smucker Company,103.55,USD,NYSE,1.17,11047248413.0,USD,,4.19,-6.76,-9.16,-9.71,-4.39,-4.8,104.39,108.52,107.02,0.23,0.28,2.46,-21.32,9.46,-23.25,0.98,0.96,0.95,1.94
GFS,GlobalFoundries Inc.,35.6,USD,NASDAQ,-1.28,19683696324.0,USD,,0.0,-24.26,-6.66,-1.91,-3.42,0.25,35.09,36.92,34.16,1.48,1.78,1.38,-1.01,5.21,-11.99,0.99,0.95,0.96,1.94
AGO,Assured Guaranty Ltd.,80.58,USD,NYSE,-1.58,3836834751.0,USD,8.91,1.65,214.03,-6.15,-9.61,-3.97,-4.47,81.71,85.32,82.3,0.97,0.63,1.47,8.38,4.48,-19.73,0.98,0.96,0.94,1.94
RVTY,"Revvity, Inc.",93.59,USD,NYSE,2.82,10863232190.0,USD,46.75,0.3,-26.85,-21.62,-1.74,7.55,6.9,93.8,98.38,89.78,1.02,0.94,3.13,3.12,3.54,-15.81,0.98,0.95,0.95,1.94
ENTRA,Entra ASA,112.6,NOK,OSL,-1.4,2038707089.88,USD,14.79,0.98,-9.63,-6.17,-6.01,-10.78,-4.74,116.5,120.47,119.76,1.5,0.39,2.21,5.8,,-22.95,0.98,0.97,0.93,1.94
FTV,Fortive Corporation,50.34,USD,NYSE,-1.78,15988569669.0,USD,28.74,0.6,7.39,-7.01,-1.81,7.04,2.94,49.44,52.71,48.85,1.15,1.09,1.45,7.79,8.03,-1.79,1.0,0.94,0.95,1.94
SILA,"Sila Realty Trust, Inc.",23.7,USD,NYSE,0.68,1307326394.0,USD,33.41,6.19,-77.92,-6.95,-7.96,-3.54,-5.65,23.82,24.95,24.61,0.12,0.35,0.44,2.71,,-18.45,0.98,0.95,0.95,1.94
CIM,Chimera Investment Corporation,12.76,USD,NYSE,1.27,1034490792.0,USD,10.21,11.6,-49.24,-19.34,3.91,-4.49,-3.48,12.92,13.49,13.56,1.91,0.21,0.28,7.32,,-19.92,0.98,0.96,0.95,1.94
CNM,"Core & Main, Inc.",52.18,USD,NYSE,-0.25,10257882572.0,USD,23.23,0.0,140.46,14.86,-2.9,-16.49,-3.42,52.22,55.19,54.61,0.98,1.03,1.63,24.42,14.42,-4.53,1.0,0.95,0.95,1.94
MGEE,MGE Energy Inc.,82.87,USD,NASDAQ,-0.84,3028222980.0,USD,23.02,2.2,23.87,-7.66,-8.27,-2.33,-0.96,84.6,88.12,84.54,0.8,0.41,1.73,10.75,6.28,-18.26,0.98,0.96,0.94,1.94
LXMPR,Luxempart S.A.,63.5,EUR,LUXSE,0.0,1476762645.26,USD,16.87,3.67,42.38,-15.89,0.79,-5.93,-0.78,64.12,66.42,65.87,0.12,0.29,1.31,3.29,,-21.03,0.98,0.97,0.96,1.94
BAKKA,Bakkafrost P/F,464.6,NOK,OSL,-0.13,2738398786.65,USD,69.37,2.88,-15.22,-28.63,-9.17,11.95,2.52,477.23,493.01,464.11,0.46,0.56,10.46,2.29,6.78,-25.85,0.97,0.97,0.94,1.94
T,AT&T Inc.,24.75,USD,NYSE,0.28,176972047119.0,USD,8.05,4.48,22.63,12.19,-10.33,-10.46,-11.76,25.76,27.15,27.57,0.39,0.34,0.62,20.88,6.74,-8.59,0.99,0.95,0.91,1.94
SLB,SLB Limited,36.06,USD,NYSE,-0.72,53870886490.0,USD,13.94,3.13,150.24,-10.74,5.41,7.29,5.38,34.28,36.36,34.87,0.97,1.01,0.98,15.46,14.15,1.95,1.0,0.94,0.99,1.94
HOMB,"Home BancShares, Inc.",26.71,USD,NYSE,-0.04,5263970803.0,USD,11.56,2.96,64.27,-3.75,-6.28,-3.71,-5.01,27.34,28.58,28.45,0.8,0.95,0.63,11.2,3.14,-13.74,0.99,0.96,0.93,1.94
TTEK,"Tetra Tech, Inc.",31.98,USD,NASDAQ,-0.62,8403493435.0,USD,39.64,0.77,58.08,-35.92,1.46,-13.61,-1.81,33.37,34.03,34.58,0.96,0.23,0.89,12.68,20.12,-48.08,0.95,0.98,0.94,1.93
PMT,PennyMac Mortgage Investment Trust,12.04,USD,NYSE,0.0,1047679879.0,USD,13.14,13.29,-21.92,-12.63,-6.81,0.84,-1.95,12.2,12.86,12.24,1.28,0.35,0.29,6.37,,-18.6,0.98,0.95,0.94,1.93
EXPN,Experian PLC,3547.0,GBX,LSE,-0.23,42617544204.21,USD,35.77,1.33,25.47,-5.24,-6.66,-10.32,-4.6,3562.9,3752.99,3697.08,0.89,1.37,80.79,24.11,20.11,-22.21,0.98,0.95,0.95,1.93
JFR,Nuveen Floating Rate Income Fund,7.9,USD,NYSE,0.13,1059042400.0,USD,11.0,12.86,-0.5,-9.4,-3.89,-7.39,-3.54,7.94,8.31,8.15,0.44,0.35,0.07,7.8,,-20.68,0.98,0.95,0.95,1.93
CPRX,"Catalyst Pharmaceuticals, Inc.",21.27,USD,NASDAQ,1.43,2603256764.0,USD,12.9,0.0,583.92,-0.7,-12.72,1.33,4.37,20.86,22.08,20.41,0.79,0.69,0.59,28.49,33.05,-12.09,0.99,0.94,0.96,1.93
COP,ConocoPhillips,88.86,USD,NYSE,0.82,110981010052.0,USD,11.92,3.51,207.16,-16.93,-3.16,-6.4,-5.74,89.3,93.78,92.62,0.59,0.75,2.14,15.88,12.85,-26.49,0.97,0.95,0.95,1.93
KRP,Kimbell Royalty Partners,13.24,USD,NYSE,-0.15,1620305404.0,USD,,12.54,121.78,-17.46,8.97,-10.96,-1.56,13.22,13.89,13.48,0.44,0.65,0.25,4.52,9.16,-19.45,0.98,0.95,0.95,1.93
DMP,Dermapharm Holding SE,34.15,EUR,XETR,0.74,2126805520.92,USD,17.15,2.64,-16.71,11.78,-11.3,2.86,4.27,33.0,35.77,32.92,1.19,0.42,0.64,18.49,12.09,3.35,1.0,0.92,0.95,1.93
EQNR,Equinor ASA,242.0,NOK,OSL,-0.25,60982879562.41,USD,10.51,6.36,96.19,-10.22,1.68,-9.47,-0.58,241.5,254.27,244.03,1.11,1.36,5.06,14.34,29.33,-18.01,0.98,0.95,0.95,1.93
ARLP,"Alliance Resource Partners, L.P.",24.47,USD,NASDAQ,0.99,3142633666.0,USD,12.89,11.03,659.94,-5.19,-9.03,-7.66,-3.74,24.62,25.8,23.99,0.53,0.42,0.64,13.11,12.34,-21.89,0.98,0.95,0.95,1.93
AMBU_B,Ambu A/S Class B,100.7,DKK,OMXCOP,-1.56,4127855946.68,USD,74.73,0.38,-47.28,-21.82,-14.52,8.51,2.76,104.75,109.54,100.27,0.68,0.37,2.56,6.16,7.1,-27.82,0.97,0.96,0.92,1.93
ENX,Euronext NV,124.0,EUR,EURONEXT,0.16,14123488500.82,USD,19.58,2.34,51.76,21.93,-15.76,-15.76,-2.29,126.25,134.99,131.7,0.44,0.13,2.06,16.09,,-9.59,0.99,0.94,0.92,1.93
STWD,"Starwood Property Trust, Inc.",18.18,USD,NYSE,0.33,6674582276.0,USD,16.72,10.56,28.12,-9.42,-5.95,-6.53,-6.0,18.62,19.66,19.52,1.3,0.59,0.28,5.73,,-21.9,0.98,0.95,0.92,1.93
DAR,Darling Ingredients Inc.,32.05,USD,NYSE,-0.25,5069858394.0,USD,48.04,0.0,-26.42,-19.17,-2.88,0.28,3.65,32.0,33.47,32.21,1.3,0.63,1.32,,,-21.76,0.98,0.96,0.96,1.93
SHUR,Shurgard Self Storage Limited,31.75,EUR,EURONEXT,-1.24,3700100178.81,USD,5.53,2.58,-13.25,-21.89,-12.41,-6.89,-1.7,33.22,34.34,32.83,0.76,0.62,0.68,14.04,,-41.2,0.96,0.97,0.92,1.93
GBDC,"Golub Capital BDC, Inc.",14.09,USD,NASDAQ,1.44,3753243570.0,USD,9.96,11.43,10.68,-7.97,-0.28,-5.05,3.07,13.9,14.74,14.16,0.48,0.6,0.25,9.33,,-13.31,0.99,0.94,0.96,1.93
OXY,Occidental Petroleum Corporation,41.2,USD,NYSE,1.23,40558918793.0,USD,24.21,2.28,357.78,-18.15,0.73,-5.48,-13.18,42.41,44.66,44.82,0.91,0.54,1.11,6.98,7.79,-22.9,0.98,0.95,0.92,1.93
NBTB,NBT Bancorp Inc.,40.47,USD,NASDAQ,-0.05,2120388681.0,USD,13.47,3.43,48.08,-10.8,-5.97,-1.34,-2.25,40.72,43.08,42.24,0.54,1.03,1.06,8.87,1.94,-18.11,0.98,0.95,0.94,1.93
WIHL,Wihlborgs Fastigheter AB,92.3,SEK,OMXSTO,-0.75,2996453303.5,USD,12.72,3.47,15.52,-17.59,-7.88,-3.3,0.27,94.03,98.03,93.32,1.12,0.19,1.95,9.74,,-28.77,0.97,0.96,0.94,1.93
GWW,"W.W. Grainger, Inc.",979.0,USD,NYSE,2.38,46827763996.0,USD,24.7,0.88,180.62,-13.25,-7.41,4.57,3.4,961.87,1016.15,979.38,1.17,0.87,22.3,55.3,41.41,-16.09,0.98,0.95,0.96,1.93
LSS,Lectra SA,23.0,EUR,EURONEXT,-3.36,1005939629.19,USD,,1.74,25.14,-8.73,0.88,-6.31,-2.95,23.51,24.94,23.42,0.92,0.6,0.7,8.16,,-14.17,0.99,0.94,0.92,1.93
JEF,Jefferies Financial Group Inc.,52.83,USD,NYSE,-0.38,10897788836.0,USD,18.2,2.93,187.81,-17.9,9.29,-5.64,-18.52,54.78,58.16,61.08,1.53,1.85,2.27,6.29,,-14.26,0.99,0.94,0.91,1.93
SPGI,S&P Global Inc.,487.21,USD,NYSE,-0.89,147527179465.0,USD,35.42,0.78,50.62,0.48,-3.24,-10.61,-0.35,483.1,512.75,507.67,1.17,0.86,11.08,12.57,11.65,-13.36,0.99,0.94,0.95,1.93
GLBE,Global-E Online Ltd.,36.43,USD,NASDAQ,1.17,6172528686.0,USD,,0.0,50.23,-6.08,-1.01,12.47,2.45,34.68,37.69,35.15,1.25,1.83,1.25,-3.18,-2.68,5.38,1.01,0.92,0.97,1.93
RED,Redeia Corporacion SA,15.61,EUR,BME,-4.0,9732397130.32,USD,22.89,4.15,3.72,-5.16,-12.94,-6.41,-5.57,16.52,17.31,16.5,0.44,0.21,0.31,10.14,5.9,-24.52,0.98,0.95,0.9,1.93
NWS,News Corporation,30.47,USD,NASDAQ,-0.13,15713882777.0,USD,37.44,0.66,136.94,4.92,-3.88,-8.47,-11.24,30.29,32.26,32.12,1.15,0.93,0.7,5.69,7.21,-7.43,0.99,0.94,0.94,1.93
EDR,eDreams ODIGEO,7.26,EUR,BME,-0.95,1021137932.42,USD,15.22,0.0,223.39,13.62,-2.94,-12.53,-11.46,7.48,8.05,7.96,1.84,1.23,0.16,22.72,14.25,-1.86,1.0,0.93,0.9,1.93
FNF,"Fidelity National Financial, Inc.",55.24,USD,NYSE,0.24,15009954930.0,USD,14.0,3.62,84.3,-9.08,-13.71,-2.33,-8.71,56.27,58.74,58.33,1.06,0.69,1.03,14.2,1.84,-25.13,0.97,0.96,0.94,1.93
RITM,Rithm Capital Corp.,10.97,USD,NYSE,-0.18,5817305305.0,USD,7.58,9.12,45.11,1.57,-2.83,-9.34,-1.53,10.88,11.52,11.61,0.53,0.14,0.2,10.98,,-10.6,0.99,0.94,0.95,1.93
BSM,"Black Stone Minerals, L.P.",13.19,USD,NYSE,0.08,2794340537.0,USD,11.42,10.8,116.23,-10.76,-9.41,4.68,1.31,12.96,13.64,12.77,0.2,0.34,0.21,24.31,23.58,-15.48,0.98,0.95,0.97,1.93
WVE,Wave Life Sciences Ltd.,9.04,USD,NASDAQ,8.92,1438629727.0,USD,,0.0,24.86,-36.07,13.14,13.0,23.33,7.71,8.24,7.78,-1.44,1.89,0.6,-171.41,-143.06,-9.93,0.99,0.94,1.1,1.93
MMT,Metropole Television SA,11.96,EUR,EURONEXT,-2.13,1746870768.19,USD,10.31,10.45,29.3,2.93,-13.96,-6.56,-5.97,12.28,12.89,12.69,0.96,0.72,0.2,11.94,14.75,-17.59,0.98,0.95,0.93,1.93
BDX,"Becton, Dickinson and Company",178.71,USD,NYSE,-0.37,51223197432.0,USD,32.14,2.33,-21.11,-24.03,4.35,0.76,-4.84,187.39,197.01,188.51,0.26,0.42,3.63,6.26,6.32,-18.92,0.98,0.95,0.91,1.93
IOT,Samsara Inc.,40.17,USD,NYSE,4.15,23042902929.0,USD,,0.0,61.33,-17.41,-2.5,7.81,5.38,38.65,41.12,38.17,1.61,1.91,1.42,-8.07,-9.31,-12.1,0.99,0.94,0.98,1.93
AAT,"American Assets Trust, Inc.",19.11,USD,NYSE,0.05,1168625117.0,USD,,7.09,-8.96,-30.81,0.58,0.58,-5.63,19.67,20.4,20.2,1.21,0.8,0.42,5.29,,-29.65,0.97,0.96,0.94,1.93
CLOV,"Clover Health Investments, Corp.",3.53,USD,NASDAQ,1.73,1809175843.0,USD,,0.0,-64.34,-12.08,5.06,22.15,16.5,3.05,3.32,2.96,2.08,0.62,0.21,-12.59,-11.8,15.13,1.02,0.92,1.06,1.93
ABI,Anheuser-Busch InBev SA/NV,52.9,EUR,EURONEXT,2.01,121392576407.21,USD,16.45,1.32,16.6,-7.1,-8.79,4.5,4.26,52.2,55.23,51.66,0.93,0.67,1.04,9.21,8.48,-11.38,0.99,0.95,0.96,1.93
WSR,Whitestone REIT,12.54,USD,NYSE,-3.17,1277986785.0,USD,14.67,4.22,106.59,-10.11,-1.26,3.38,3.38,12.01,12.88,12.46,0.96,0.41,0.27,10.34,,-7.99,0.99,0.93,0.97,1.93
TOST,"Toast, Inc.",36.14,USD,NYSE,5.09,21069619644.0,USD,105.4,0.0,-44.62,20.47,0.53,-24.41,-0.77,37.1,39.91,39.05,1.94,1.35,1.41,14.51,12.15,-3.41,1.0,0.93,0.91,1.93
JBS,JBS N.V.,13.21,USD,NYSE,1.23,13937473501.0,USD,10.06,0.02,90.07,5.12,-14.22,-5.1,-11.64,13.01,13.74,14.48,0.67,0.11,0.36,17.67,6.58,-14.2,0.99,0.95,0.96,1.93
BOH,Bank of Hawaii Corporation,64.93,USD,NYSE,-0.02,2583246244.0,USD,15.89,4.31,9.05,-10.27,-4.44,6.16,-0.61,63.56,67.43,65.64,0.87,0.84,1.64,10.65,2.12,-8.55,0.99,0.94,0.96,1.93
FCN,"FTI Consulting, Inc.",165.01,USD,NYSE,-1.87,5094860145.0,USD,20.98,0.0,71.96,-17.71,-0.99,-1.19,1.97,159.56,167.35,162.37,0.14,0.38,4.47,13.3,14.21,-19.89,0.98,0.95,0.99,1.93
RES,"RPC, Inc.",5.2,USD,NYSE,-6.98,1146987165.0,USD,23.63,3.08,121.28,-10.03,5.69,13.04,10.64,4.67,5.04,4.67,0.8,1.5,0.21,4.31,5.24,8.7,1.01,0.93,1.03,1.93
ARCO,Arcos Dorados Holdings Inc.,7.17,USD,NYSE,-0.69,1510454123.0,USD,11.61,3.35,80.91,-18.98,-6.76,7.98,6.86,7.05,7.45,6.96,0.6,0.36,0.18,24.8,12.4,-17.76,0.98,0.95,0.96,1.93
RMV,Rightmove plc,668.0,GBX,LSE,-0.33,6736212374.14,USD,25.7,1.52,8.48,11.19,-10.58,-17.73,-5.11,683.36,724.64,709.1,1.1,0.62,11.96,275.77,355.01,-17.12,0.98,0.94,0.92,1.93
ALG,"Alamo Group, Inc.",178.72,USD,NYSE,1.03,2164461924.0,USD,18.2,0.67,48.11,4.06,4.48,-19.09,-6.34,184.52,196.27,196.12,1.13,0.69,4.58,11.3,12.54,-10.55,0.99,0.94,0.91,1.93
ET,Energy Transfer LP,16.83,USD,NYSE,0.36,57772027641.0,USD,12.99,7.75,223.03,2.12,0.12,-6.45,-1.58,16.73,17.9,17.12,0.03,0.18,0.27,13.73,8.08,-4.21,1.0,0.93,0.94,1.93
KOG,Kongsberg Gruppen ASA,259.05,NOK,OSL,7.4,22651392775.61,USD,32.31,1.7,733.49,10.89,-22.39,-16.0,-20.0,298.3,312.44,303.8,0.73,1.28,11.57,37.83,29.27,-27.5,0.97,0.95,0.83,1.93
VRE,"Veris Residential, Inc.",14.36,USD,NYSE,-1.1,1341602732.0,USD,23.46,2.23,31.86,-16.66,-10.86,1.34,-4.9,14.66,15.34,15.15,1.33,0.58,0.31,5.94,,-26.18,0.97,0.96,0.94,1.93
SPL,Santander Bank Polska SA,487.2,PLN,GPW,-3.14,13556403090.03,USD,8.96,9.52,295.45,5.94,-15.59,-9.94,3.75,493.55,517.87,493.89,1.42,1.43,14.39,17.69,8.49,-19.6,0.98,0.95,0.94,1.93
BLX,Boralex Inc. Class A,28.16,CAD,TSX,0.0,2067759989.25,USD,,2.34,-27.79,-15.79,-7.22,-10.0,3.72,28.13,29.26,28.02,0.12,0.83,0.55,-0.61,3.02,-33.01,0.97,0.96,0.96,1.93
CCI,Crown Castle Inc.,90.22,USD,NYSE,-1.2,39288109548.0,USD,,5.82,-42.4,-15.64,-15.52,-15.75,-6.94,96.2,98.9,96.19,0.95,0.03,2.43,-276.36,,-46.91,0.95,0.97,0.91,1.93
JUVE,Juventus Football Club S.p.A.,2.74,EUR,MIL,-1.29,1203358104.4,USD,,0.0,-45.69,10.65,-11.37,-1.79,0.66,2.73,2.92,2.83,0.35,0.57,0.07,-217.62,-34.17,-2.51,1.0,0.93,0.94,1.93
PLNT,"Planet Fitness, Inc.",90.69,USD,NYSE,0.79,7639129706.0,USD,40.49,0.0,50.42,15.74,-5.49,-16.44,-12.39,94.88,101.68,99.6,1.38,0.79,2.53,,12.63,-6.19,0.99,0.93,0.89,1.93
CNXN,"PC Connection, Inc.",60.97,USD,NASDAQ,1.68,1539201338.0,USD,18.83,0.9,34.65,-8.41,-8.08,-0.88,-0.89,61.09,64.29,62.41,0.75,0.86,1.59,9.3,11.01,-17.37,0.98,0.95,0.95,1.93
SAM,"Boston Beer Company, Inc. (The)",206.99,USD,NYSE,0.45,2206175707.0,USD,24.4,0.0,-80.24,-30.63,-16.0,-0.8,-2.82,220.39,225.53,219.94,0.91,0.39,7.92,9.58,14.94,-47.43,0.95,0.98,0.92,1.93
MGM,MGM Resorts International,32.03,USD,NYSE,4.26,8760410914.0,USD,201.07,0.0,57.94,-17.38,1.71,-11.37,-6.62,32.32,33.9,34.67,1.66,1.38,1.08,2.25,3.54,-27.04,0.97,0.95,0.94,1.93
AON,Aon plc,340.68,USD,NYSE,3.81,73459664051.0,USD,28.52,0.83,82.04,-7.79,-4.45,-4.49,-4.07,348.25,367.34,356.91,0.85,0.4,7.12,37.99,,-16.73,0.98,0.95,0.93,1.93
FPAR_A,FastPartner AB,50.3,SEK,OMXSTO,-2.33,1089138730.1,USD,28.72,2.19,-31.75,-28.45,-11.13,1.0,-0.59,52.35,54.26,51.0,1.73,0.51,1.8,3.01,,-38.58,0.96,0.96,0.93,1.93
VOW,Volkswagen AG,91.35,EUR,XETR,-0.16,52700976724.65,USD,6.88,6.9,-31.57,-1.77,-7.82,-2.72,-2.51,92.12,97.86,96.4,1.57,1.35,2.04,4.0,5.9,-12.31,0.99,0.94,0.93,1.93
CRN,Cairn Homes PLC,169.6,GBX,LSE,-0.12,1395144458.93,USD,12.64,4.41,115.23,-8.52,4.43,-11.57,-1.4,168.39,177.85,174.43,0.84,0.69,4.74,13.06,12.17,-15.66,0.98,0.95,0.95,1.93
TKO,Tikehau Capital SCA,18.02,EUR,EURONEXT,-0.66,3598298973.0,USD,17.67,4.44,-5.16,-15.79,-0.88,-7.3,-3.12,18.52,19.53,18.87,0.89,0.76,0.28,5.94,,-23.98,0.98,0.95,0.92,1.92
BCPC,Balchem Corporation,153.39,USD,NASDAQ,-0.38,4967728553.0,USD,33.58,0.57,53.62,-8.74,-2.95,1.71,2.9,148.95,159.91,153.32,0.94,0.51,3.61,12.06,13.6,-9.98,0.99,0.93,0.96,1.92
UTF,"Cohen & Steers Infrastructure Fund, Inc.",23.62,USD,NYSE,0.13,2285631816.0,USD,5.05,7.82,4.42,-6.9,-7.23,-11.47,-4.8,24.07,25.33,24.88,0.89,0.3,0.31,19.58,,-25.59,0.97,0.95,0.93,1.92
BOSN,Bossard Holding AG,174.6,CHF,SIX,0.23,1677484898.87,USD,19.66,2.23,17.18,-16.06,-3.64,0.0,4.05,173.74,184.03,172.36,1.63,0.8,4.61,18.65,15.1,-19.7,0.98,0.94,0.95,1.92
INVA,"Innoviva, Inc.",18.2,USD,NASDAQ,1.39,1146982524.0,USD,54.85,0.0,66.51,-7.05,-3.14,-1.99,-0.27,17.52,18.81,18.71,0.42,0.27,0.53,5.6,15.46,-12.18,0.99,0.93,0.97,1.92
VOLV_A,Volvo AB Class A,261.4,SEK,OMXSTO,-0.08,56231762709.72,USD,14.94,3.06,52.69,-6.38,-2.02,-5.7,-2.9,263.7,281.73,271.79,1.14,1.53,4.76,20.27,13.38,-14.1,0.99,0.94,0.93,1.92
HLE,HELLA GmbH & Co. KGaA,80.7,EUR,XETR,-1.1,10372011545.99,USD,46.6,1.18,119.29,-6.49,-9.33,-7.88,-1.22,81.8,86.28,81.93,0.68,0.46,1.28,6.3,7.77,-23.69,0.98,0.95,0.94,1.92
TRUP,"Trupanion, Inc.",39.99,USD,NASDAQ,-1.21,1719357113.0,USD,156.89,0.0,-50.99,-23.62,-1.82,-14.81,-7.19,42.5,44.21,43.61,1.82,1.13,1.29,3.33,1.87,-40.25,0.96,0.96,0.9,1.92
MBIN,Merchants Bancorp,31.19,USD,NASDAQ,-0.26,1431167400.0,USD,7.17,1.25,115.6,-13.84,-0.26,5.3,-1.42,31.92,34.42,32.12,0.23,0.23,1.0,11.84,3.18,-8.8,0.99,0.93,0.91,1.92
RARE,Ultragenyx Pharmaceutical Inc.,34.6,USD,NASDAQ,-1.62,3334458703.0,USD,,0.0,-63.52,-32.82,-11.73,27.49,14.49,32.96,35.12,31.26,0.3,1.0,1.32,-182.6,-42.83,-17.06,0.98,0.94,0.99,1.92
DNP,Dino Polska SA,44.07,PLN,GPW,-2.24,11764624033.69,USD,27.51,0.0,108.86,35.39,-17.6,-11.84,1.24,44.32,48.49,45.1,1.06,0.74,1.15,22.41,25.77,5.95,1.01,0.91,0.91,1.92
VVV,Valvoline Inc.,33.01,USD,NYSE,-0.72,4196060074.0,USD,15.36,0.0,66.21,-18.37,-3.39,-6.14,-8.23,34.31,36.37,36.81,1.2,0.71,0.83,132.49,14.82,-27.91,0.97,0.94,0.91,1.92
SIGI,"Selective Insurance Group, Inc.",75.34,USD,NASDAQ,-0.86,4551222778.0,USD,11.6,2.02,39.88,-17.9,-14.74,-3.78,-6.21,80.63,84.42,79.63,0.65,0.22,2.29,12.22,7.87,-36.43,0.96,0.96,0.89,1.92
GTY,Getty Realty Corp.,27.43,USD,NYSE,-0.47,1583899717.0,USD,21.47,6.85,5.22,-14.01,-2.56,-2.07,3.2,26.98,28.77,27.5,0.86,0.15,0.52,7.54,,-18.64,0.98,0.94,0.95,1.92
GOF,Guggenheim Strategic Opportunities Fund,13.55,USD,NYSE,2.26,2200601300.0,USD,14.23,16.13,-23.79,-13.64,-5.71,-8.75,-9.67,14.13,14.91,14.62,0.57,0.56,0.35,8.2,,-28.1,0.97,0.95,0.91,1.92
MBLY,Mobileye Global Inc.,13.15,USD,NASDAQ,2.33,10701127141.0,USD,,0.0,-50.77,-6.74,-9.81,-5.26,-6.07,14.37,15.23,14.26,0.5,1.59,0.66,-2.8,-3.17,-21.8,0.98,0.94,0.86,1.92
PSON,Pearson PLC,1060.0,GBX,LSE,-1.21,8875577132.97,USD,16.29,2.3,107.11,-6.9,-8.54,-6.11,1.15,1083.98,1150.99,1067.61,0.75,0.36,21.39,11.94,10.57,-21.55,0.98,0.94,0.92,1.92
SGO,Compagnie de Saint-Gobain SA,84.06,EUR,EURONEXT,-3.6,48022696934.06,USD,14.94,2.62,159.52,1.74,-13.54,-13.61,-7.89,89.57,95.03,91.35,1.21,1.73,1.93,11.84,11.56,-25.4,0.97,0.94,0.88,1.92
DSV,DSV A/S,1375.0,DKK,OMXCOP,-0.15,49911026264.18,USD,34.49,0.51,36.14,-7.66,-6.78,-4.31,9.0,1343.43,1428.03,1347.65,0.55,0.49,32.89,10.13,10.98,-18.75,0.98,0.94,0.96,1.92
OCSL,Oaktree Specialty Lending Corporation,13.94,USD,NASDAQ,0.8,1227912189.0,USD,25.33,12.55,0.58,-14.74,3.8,1.16,6.49,13.35,14.33,13.45,0.7,0.57,0.26,3.11,,-9.78,0.99,0.93,0.97,1.92
