Symbol,Description,Price,Price - Currency,Exchange,Price Change % 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Dividend yield %, Trailing 12 months",Performance % 5 years,Performance % 1 year,Performance % 6 months,Performance % 3 months,Performance % 1 month,Simple Moving Average (21) 1 day,Simple Moving Average (200) 1 day,Simple Moving Average (50) 1 day,Beta 5 years,Beta 1 year,Average True Range (14) 1 day,"Return on equity %, Trailing 12 months","Return on capital employed %, Trailing 12 months",perf_sum,perf_norm,MRAT,Diff,score
NAVI,Navient Corporation,12.23,USD,NASDAQ,0.08,1192507043,USD,,5.24,15.16,-21.4,-11.7,-7.35,1.49,12.22,13.17,12.64,1.34,1.12,0.34,-1.95,,-40.45,0.96,0.93,0.93,1.89
GPN,Global Payments Inc.,76.71,USD,NYSE,-0.88,18160633785,USD,10.76,1.29,-59.63,-34.15,-7.42,-12.45,-7.78,81.33,86.29,84.05,0.96,1.29,2.44,6.72,5.68,-54.03,0.95,0.94,0.89,1.89
NCNO,"nCino, Inc.",25.7,USD,NASDAQ,-1.72,2976438265,USD,,0,-65.1,-38.68,4.39,-6.75,5.33,25.84,27.7,27.12,0.62,1.45,0.91,-3.15,0.16,-41.04,0.96,0.93,0.93,1.89
VITR,Vitrolife AB,141.5,SEK,OMXSTO,-2.14,2064329028,USD,43.48,0.76,-33.25,-40.45,-9,5.6,1.87,144.17,154.03,138.67,2.03,0.71,4.2,3.34,4.17,-43.85,0.96,0.94,0.92,1.89
WAWI,Wallenius Wilhelmsen ASA,85.25,NOK,OSL,-0.47,3588535045,USD,,17.14,323.08,-19.95,2.71,-14.92,11,79.83,86.13,85.58,1.44,1.79,2.65,,,-32.16,0.97,0.93,0.99,1.89
FRME,First Merchants Corporation,36.32,USD,NASDAQ,1.24,2099915533,USD,9.09,3.96,13.48,-18.3,-7.22,-8.46,-0.75,36.15,39.01,37.72,1.1,0.82,0.92,9.9,2.45,-33.98,0.97,0.93,0.93,1.89
FNTN,freenet AG,28.08,EUR,XETR,0.57,3848135503,USD,12.37,6.63,62.97,-1.4,-18.37,-0.85,4.62,27.26,29.98,27.26,0.44,0.51,0.46,18.42,19.17,-20.62,0.98,0.91,0.94,1.89
DNOW,DNOW Inc.,12.82,USD,NYSE,-1.08,2380180424,USD,14.65,0,127.3,-14.3,-16.75,-14.13,-6.97,14.23,15.19,14.81,1.01,1.3,0.62,8.1,11.61,-45.19,0.95,0.94,0.84,1.89
ICOS,Intercos S.p.A.,11.44,EUR,MIL,-1.38,1295757699,USD,23.29,1.7,-18.29,-21.1,-15.01,-2.39,-3.05,11.81,12.67,11.92,0.54,0.45,0.36,10.38,14.07,-38.5,0.96,0.93,0.9,1.89
AMPL,"Amplitude, Inc.",11.18,USD,NASDAQ,1.27,1477857906,USD,,0,-77.64,6.68,-7.37,-2.36,13.5,10.1,11.32,10.59,1.52,1.53,0.5,-37.47,-40.12,-3.05,1,0.89,0.99,1.89
EMO,"ClearBridge Energy Midstream Opportunity Fund, Inc.",43.18,USD,NYSE,0.23,1044849396,USD,4.91,8.42,273.85,-7.99,-8.23,-9.91,-0.39,42.57,46.43,44.09,1.17,0.57,0.75,17.97,,-26.13,0.97,0.92,0.93,1.89
LSTR,"Landstar System, Inc.",129.65,USD,NASDAQ,-0.6,4452790582,USD,33.11,1.17,-0.32,-31.79,-10.38,-1.23,4.82,129.6,138.73,127.45,0.83,0.85,3.92,14.41,17.71,-43.4,0.96,0.93,0.93,1.89
CXM,"Sprinklr, Inc.",7.42,USD,NYSE,-1.13,1810128899,USD,16.43,0,-49.21,-10.12,-13.07,-8.12,-0.07,7.63,8.25,7.7,0.78,1.08,0.19,23.74,8.74,-31.31,0.97,0.93,0.9,1.89
ALTR,"Altri, SGPS, S.A.",4.87,EUR,EURONEXT,-0.61,1165144205,USD,16.86,6.12,22.98,-3.08,-20.94,-3.75,-2.4,4.94,5.41,4.95,0.51,0.19,0.06,14.33,7.33,-27.78,0.97,0.91,0.9,1.89
UKW,Greencoat UK Wind Plc,99.8,GBX,LSE,-4.04,2951734269,USD,,9.79,-24.99,-23.76,-10.01,-13.22,-8.1,105.61,112.99,106.9,0.29,0.72,2.49,-4.31,,-46.99,0.95,0.93,0.88,1.89
IAC,IAC Inc.,33.95,USD,NASDAQ,-0.56,2628834925,USD,,0,-54.31,-14.51,-10.94,-3.88,4.78,33.17,36.25,34.23,1.25,0.77,0.97,-4.58,1.32,-29.33,0.97,0.92,0.94,1.89
TWST,Twist Bioscience Corporation,30.84,USD,NASDAQ,-3.23,1861531056,USD,,0,-70.92,-32.25,1.15,5.36,4.4,31.67,34.63,29.73,2.43,1.61,1.99,-17.58,-25.4,-25.74,0.97,0.91,0.89,1.89
OLN,Olin Corporation,20.72,USD,NYSE,4.07,2364598056,USD,44.67,4.02,-3.36,-51.96,-1.89,-3.45,-10.34,21.42,22.64,23.35,1.78,1.7,1.03,2.67,4.6,-57.3,0.94,0.95,0.92,1.89
RYN,Rayonier Inc.,22.19,USD,NYSE,0.23,3407342055,USD,9.14,4.98,-20.55,-26.03,-7.66,-16.26,-12.74,23.12,24.95,24.86,1,0.5,0.62,38.06,,-49.95,0.95,0.93,0.89,1.88
THS,"Treehouse Foods, Inc.",23.83,USD,NYSE,0.97,1203415019,USD,,0,-39.01,-25.86,4.93,23.54,27.37,19.82,22.61,19.06,0.25,0.68,0.94,-17.18,6.73,2.61,1,0.88,1.05,1.88
COLO_B,Coloplast A/S Class B,601.8,DKK,OMXCOP,-0.66,21113705645,USD,37.3,3.63,-37.79,-33.36,-6.7,0.47,6.25,599.03,653.54,590.15,0.49,0.14,13.48,21.35,19.01,-39.59,0.96,0.92,0.92,1.88
WVE,Wave Life Sciences Ltd.,6.86,USD,NASDAQ,-1.29,1147702893,USD,,0,-18.27,-57.91,8.97,-23.55,-10.61,7.7,8.06,7.44,-1.44,1.77,0.61,-86.51,-79.21,-72.49,0.93,0.96,0.85,1.88
TRUP,"Trupanion, Inc.",38.67,USD,NASDAQ,-0.62,1670365073,USD,108.46,0,-55.38,-29.53,-14.85,-22.17,-5.78,41.49,43.84,42.54,1.82,1.35,1.91,4.49,2.68,-66.54,0.93,0.95,0.88,1.88
AXTA,Axalta Coating Systems Ltd.,29.58,USD,NYSE,0.9,6311669143,USD,14.19,0,3.88,-26,-8.52,-3.88,11.81,28.7,31.27,28.95,1.31,1.07,0.78,21.75,12.53,-38.4,0.96,0.92,0.95,1.88
STGW,Stagwell Inc.,5.01,USD,NASDAQ,-2.81,1264373015,USD,65.38,0,108.96,-35.21,-4.84,-10.13,1.72,4.99,5.39,5.2,1.52,1.03,0.35,3.8,5.28,-50.17,0.95,0.93,0.93,1.88
NYF,Nyfosa AB,76.1,SEK,OMXSTO,-0.39,1675758707,USD,27.49,4.45,-6.11,-29.86,-13.03,-9.99,-7.7,82.05,88.1,81.9,1.64,0.29,2,3.23,,-52.88,0.95,0.93,0.86,1.88
LOTB,Lotus Bakeries NV,7550,EUR,EURONEXT,-1.56,7255098441,USD,38.4,0.69,118.21,-36.66,-15.17,-9.47,-3.7,7815.24,8285,7933.6,0.49,0.8,148.9,21.89,21.12,-61.3,0.94,0.94,0.91,1.88
VNOM,"Viper Energy, Inc.",37.52,USD,NASDAQ,-0.58,13488790493,USD,15.54,6.25,288.41,-29.09,-8.91,-2.14,2.99,37.23,40.4,37.76,0.87,0.82,1.06,8.1,6.95,-40.14,0.96,0.92,0.93,1.88
EXPO,"Exponent, Inc.",70.62,USD,NASDAQ,0.58,3523035861,USD,34.68,1.68,-11.92,-31.95,-10.82,-0.21,7.85,69.63,75.83,69.06,0.91,0.71,1.79,25.79,19.44,-42.98,0.96,0.92,0.93,1.88
TFIN,"Triumph Financial, Inc.",53.33,USD,NYSE,-1.77,1267302199,USD,187.98,0,9.13,-48.63,-11.75,-4.01,14.32,55.7,58.76,54.46,1.44,1.32,2.21,1.11,0.8,-64.39,0.94,0.95,0.91,1.88
PENN,"PENN Entertainment, Inc.",14.91,USD,NASDAQ,-2.42,1981092047,USD,,0,-77.47,-30.88,-5.69,-18.03,-10.02,16.46,17.64,17.85,1.53,1.55,0.8,-35.97,1.76,-54.6,0.95,0.93,0.85,1.88
HRB,"H&R Block, Inc.",45.6,USD,NYSE,-0.8,5764994209,USD,10.24,3.36,155.89,-23.59,-19.58,-7.9,-10.15,50.33,54.07,50.55,0.32,0.06,1.4,,48.19,-51.07,0.95,0.93,0.84,1.88
SNDR,"Schneider National, Inc.",22,USD,NYSE,-0.45,3856591175,USD,33.92,1.72,0.46,-30.99,-10.13,-11.18,0.27,22.49,24.07,22.56,0.97,0.73,0.72,3.81,4.24,-52.3,0.95,0.93,0.91,1.88
TVK,"TerraVest Industries, Inc.",124.27,CAD,TSX,-1.47,1951850661,USD,31.61,0.55,729.02,3.71,-23.8,-12.01,-9.8,132.07,145.36,136.61,0.51,1.53,4.09,15.17,11.51,-32.09,0.97,0.91,0.85,1.88
VRTS,"Virtus Investment Partners, Inc.",166.04,USD,NYSE,0.15,1121535136,USD,8.52,5.52,-9.99,-31.66,-6.33,-16.48,-10.59,168.75,180.98,182.34,1.49,0.82,5.09,15.07,,-54.48,0.95,0.93,0.92,1.88
TFX,Teleflex Incorporated,110.5,USD,NYSE,-0.89,4883260643,USD,,1.22,-69.88,-43.56,-13.36,-8.97,-6.82,123.11,130.07,124.3,1.04,0.67,4.38,-7.9,8.13,-65.89,0.93,0.95,0.85,1.88
ZD,"Ziff Davis, Inc.",31.5,USD,NASDAQ,-1.64,1244600925,USD,12.76,0,-56.7,-45.46,-5.11,-13.68,-10.32,34.55,36.43,36.4,1.61,1.4,1.48,6.26,7.08,-64.25,0.94,0.95,0.86,1.88
ENR,"Energizer Holdings, Inc.",24.67,USD,NYSE,1.19,1684184622,USD,7.11,4.92,-41.86,-27.23,3.31,-13.13,4.8,24.1,26.16,25.52,0.62,0.83,0.77,164.19,15.19,-37.05,0.96,0.92,0.94,1.88
RUSHA,"Rush Enterprises, Inc.",48.21,USD,NASDAQ,-2.27,3780902831,USD,14.32,1.48,90.15,-24.08,-6.8,-16.61,-4.55,49.61,53.54,52.51,0.91,1.01,1.45,12.76,14.21,-47.49,0.95,0.93,0.9,1.88
AKSO,Aker Solutions ASA,31.04,NOK,OSL,-0.39,1509018200,USD,5.95,10.59,174.69,-36.58,-6.95,1.77,14.96,29.05,31.5,29.33,2.15,1.19,0.81,16.39,15.17,-41.76,0.96,0.92,0.99,1.88
G24,Scout24 SE,89.7,EUR,XETR,0.5,7542754186,USD,36.76,1.48,37.47,4.85,-21.32,-22.87,-12.57,98.56,107.02,103.02,0.64,0.67,2.41,13.04,16,-39.34,0.96,0.92,0.84,1.88
LEG,LEG Immobilien SE,64.55,EUR,XETR,-1.3,5729050074,USD,4.72,4.13,-46.24,-24.41,-12.36,-13.99,-6.18,66.8,71.38,67.2,1.01,0.12,1.36,15.11,,-50.76,0.95,0.94,0.9,1.88
DRI,"Darden Restaurants, Inc.",176.44,USD,NYSE,0.44,20522400743,USD,18.92,3.3,58.87,5.26,-15.68,-14.82,-3.97,181.25,200.76,189.64,0.73,0.4,3.97,50.41,14.88,-25.23,0.97,0.9,0.88,1.88
DNP,Dino Polska SA,42.01,PLN,GPW,0.84,11176405726,USD,25.51,0,56.99,3.47,-24.31,-10.62,-5.08,44.18,48.41,44.71,1.06,0.64,1.3,21.61,25.59,-31.45,0.97,0.91,0.87,1.88
SDGR,"Schrodinger, Inc.",17.36,USD,NASDAQ,-3.45,1278819232,USD,,0,-67.59,-21.23,-25.91,-6.99,-10.19,20.14,21.56,19.87,1.77,1.98,1.06,-45.67,-31.96,-54.13,0.95,0.93,0.81,1.88
PINS,"Pinterest, Inc.",27.32,USD,NYSE,-0.02,18452861909,USD,9.46,0,-55.57,-10.97,-15.43,-24.86,-13.81,31.13,33.36,32.81,0.96,1.51,1.41,51.49,6.86,-51.26,0.95,0.93,0.82,1.88
EQH,"Equitable Holdings, Inc.",45.72,USD,NYSE,0.48,13100245027,USD,,2.24,81.64,-6.04,-13.57,-16.6,-5.67,47.27,51.71,49.95,1.16,1.19,1.25,-41.33,-0.04,-36.21,0.96,0.91,0.88,1.88
SUN,Sulzer AG,135.6,CHF,SIX,0.59,5707446126,USD,16.99,3.15,141.06,1.04,-11.72,-13.08,0,132.26,145.89,135.8,1.62,1.18,2.82,24.01,18.14,-23.75,0.98,0.91,0.93,1.88
EMSN,EMS-CHEMIE HOLDING AG,555.5,CHF,SIX,-0.54,16368958815,USD,28.13,3.09,-32.75,-14.14,-10.26,-10.33,-0.09,557.12,607.02,568.79,0.97,0.71,8.64,22.69,25.07,-34.73,0.97,0.92,0.92,1.88
CI,The Cigna Group,274.36,USD,NYSE,1.39,73288369973,USD,12.1,2.19,22.97,-19.1,-11.33,-7.08,-7.41,281.07,305.24,290.49,0.45,0.23,10.03,14.65,9.9,-37.51,0.96,0.92,0.9,1.88
EQB,EQB Inc,86.96,CAD,TSX,-0.46,2343415865,USD,9.86,2.38,86.9,-19,-10.11,-13.94,-5.22,88.7,96.42,90.95,1.4,0.69,1.35,11.17,0.93,-43.06,0.96,0.92,0.9,1.88
MGNI,"Magnite, Inc.",14.1,USD,NASDAQ,-0.77,2025435014,USD,37.4,0,28.12,-14.55,-11.1,-40.3,-17.59,17.37,18.3,19.99,3.13,1.97,1.08,7.56,6.78,-65.95,0.93,0.95,0.77,1.88
DTG,Daimler Truck Holding AG,35.75,EUR,XETR,-0.56,31904499542,USD,12.46,5.29,27.68,-2.59,-11.18,-14.68,5.12,34.96,38.42,35.77,1.43,1.26,0.93,10.04,5.17,-28.45,0.97,0.91,0.93,1.88
CHWY,"Chewy, Inc.",33.46,USD,NYSE,1.39,13879875500,USD,94.41,0,-45.68,1.39,-19.33,-14.75,-13.58,34.66,37.87,36.88,1.67,0.45,1.24,34.48,16.66,-32.69,0.97,0.92,0.88,1.88
BELL,Bell Food Group Ltd.,225,CHF,SIX,-0.22,1772052698,USD,11.38,3.1,-5.26,-14.45,-14.45,-10.71,-7.02,231.21,251.46,238.45,0.41,-0.04,4.83,7.93,6.81,-39.61,0.96,0.92,0.89,1.88
IDT,IDT Corporation,52.14,USD,NYSE,-0.29,1315528132,USD,17.32,0.44,438.64,1.46,-11.85,-16.87,12.71,50.5,55.96,55.07,0.88,0.79,1.15,27.6,35.33,-27.26,0.97,0.9,0.93,1.88
BOL,Bollore SE,4.76,EUR,EURONEXT,-1.04,15564033764,USD,,1.66,39.64,-15.52,-15.45,-4.19,-0.21,4.79,5.25,4.8,0.6,0.68,0.07,,,-35.16,0.96,0.91,0.91,1.88
ODET,Compagnie de l'Odet SE,1322,EUR,EURONEXT,-0.75,6554260722,USD,,0.33,81.1,-15.58,-9.82,-9.33,0.15,1307.43,1430.21,1353.44,0.72,0.59,22.64,,,-34.73,0.97,0.91,0.92,1.88
RSG,"Republic Services, Inc.",207.18,USD,NYSE,0.99,64133836639,USD,30.79,1.15,103.79,-2.45,-15.18,-10.93,-7.22,212.8,234.79,220.68,0.58,0.23,3.75,18.24,11.53,-28.55,0.97,0.91,0.88,1.88
PHM,Pharma Mar SA,75.5,EUR,BME,0.94,1539271738,USD,39.06,1.07,-25.98,-4.79,-3.14,-9.69,-10.12,74.66,83.41,82.31,0.15,0.75,2.58,17.91,1.24,-17.62,0.98,0.9,0.91,1.88
NFI,NFI Group Inc.,13.41,CAD,TSX,-1.18,1153234833,USD,,0,-15.39,-12.7,-9.82,-29.57,-10,13.9,14.86,15.58,0.9,1.06,0.53,-52.38,-2.84,-52.08,0.95,0.94,0.9,1.88
FCPT,"Four Corners Property Trust, Inc.",24.13,USD,NYSE,0.46,2548090073,USD,22.27,5.91,-18.78,-14.28,-12.03,-5.26,1.34,24.16,26.59,24.52,0.88,0.19,0.44,7.56,,-31.57,0.97,0.91,0.91,1.88
ALEX,"Alexander & Baldwin, Inc.",15.88,USD,NYSE,0.19,1153221635,USD,15.78,5.68,0.95,-19.35,-10.13,-13.98,-4.39,16.29,17.65,17.27,1.11,0.41,0.3,7.32,,-43.46,0.96,0.92,0.9,1.88
KRZ,Kerry Group PLC,80.75,EUR,EURONEXT,0.31,15090338473,USD,19.08,1.63,-30.69,-11.41,-14.55,1.06,6.53,79.99,88.81,78.3,0.66,0.48,1.4,11.03,9.63,-24.9,0.98,0.9,0.91,1.88
PLNW,Planisware Societe anonyme,20,EUR,EURONEXT,0.3,1623940638,USD,28.95,1.55,-4.81,-13.04,-24.67,11.11,0.5,20.53,22.76,19.73,1,0.79,0.7,26.93,27.96,-26.6,0.97,0.9,0.88,1.88
SYSR,Systemair AB,77.9,SEK,OMXSTO,0.39,1701240287,USD,24.45,1.74,18.25,-9.1,-13.06,-18.6,0,77.71,84.56,79.28,1.27,0.74,1.52,11.2,15.49,-40.76,0.96,0.92,0.92,1.88
INW,Infrastrutture Wireless Italiane S.p.A.,7.94,EUR,MIL,-0.87,8651551346,USD,20.14,6.44,-22.46,-17.12,-25.02,-23.65,-18.9,9.43,10.01,9.75,0.5,0.37,0.22,9.63,6.5,-65.8,0.93,0.94,0.79,1.88
AMH,American Homes 4 Rent Class A,31.88,USD,NYSE,-1.47,12005275305,USD,27.04,3.59,4.06,-15.25,-17.06,-7.8,-2.86,32.4,35.36,32.88,0.76,0.22,0.61,6.36,,-40.1,0.96,0.92,0.9,1.88
SYBT,"Stock Yards Bancorp, Inc.",67.89,USD,NASDAQ,0.9,2000805615,USD,14.81,1.86,59.92,-11.09,-11.85,-10.64,0.29,66.8,73.26,70.19,0.67,0.95,1.83,13.69,4.93,-33.58,0.97,0.91,0.93,1.88
SZU,Suedzucker AG,9.68,EUR,XETR,-0.67,2306497267,USD,,2.05,-26.56,-13.26,-15.16,-5.56,-0.62,9.71,10.61,9.66,0.04,0.39,0.17,-11.78,-1.58,-33.98,0.97,0.92,0.91,1.88
ELV,"Elevance Health, Inc.",331.26,USD,NYSE,1.11,73617704699,USD,13.55,2.06,-1.39,-19.75,-15.35,6.51,-4.02,330.95,363.62,329.54,0.6,0.25,10.43,12.61,10.84,-28.59,0.97,0.91,0.91,1.88
PETS,Pets At Home Group Plc,207,GBX,LSE,-0.48,1221330227,USD,10.99,6.25,-45.24,-27.52,-17.86,-7.51,-2.27,213.96,232.93,212.7,1.23,1.4,5.14,8.9,9.41,-52.88,0.95,0.92,0.89,1.87
BILL,Billerud AB,89.65,SEK,OMXSTO,-0.39,2355016888,USD,18.38,3.89,-32.84,-9.9,-18.5,3.05,10.2,87.53,97.96,85.99,0.61,0.87,1.86,4.43,4.39,-25.35,0.97,0.89,0.92,1.87
RAND,Randstad NV,34.69,EUR,EURONEXT,0,7272901895,USD,119.29,4.67,-31.66,-15.88,-9.33,-15.8,-7.79,34.68,38.22,35.86,0.85,0.68,0.85,1.49,9.58,-41.01,0.96,0.91,0.91,1.87
FFIV,"F5, Inc.",238.18,USD,NASDAQ,-0.83,13682479672,USD,20.18,0,46.12,-2.16,-15.99,-25.29,-29.3,266.9,292.28,302.53,1.08,0.91,8.72,20.6,17.93,-43.43,0.96,0.91,0.81,1.87
KNSL,"Kinsale Capital Group, Inc.",397.4,USD,NYSE,0.11,9244769164,USD,19.53,0.17,83.68,-15.91,-12.97,-12.85,-15.83,414.54,454.36,431.08,1.09,0.22,12.37,28.73,22.29,-41.72,0.96,0.91,0.87,1.87
LTH,"Life Time Group Holdings, Inc.",25.85,USD,NYSE,-0.27,5700241357,USD,20.16,0,56,7,-10.52,-6.34,2.95,25.54,28.92,26.68,1.68,1.04,0.83,10.38,6.59,-9.87,0.99,0.88,0.89,1.87
DEMANT,Demant A/S,224.2,DKK,OMXCOP,-1.58,7304779602,USD,20.75,0,-0.18,-15.01,-13.7,-8.19,1.45,227.63,249.82,231.82,0.82,0.43,5.93,28.33,16.13,-36.9,0.96,0.91,0.9,1.87
HBNB,Hotel101 Global Holdings Corp.,6.55,USD,NASDAQ,-17.98,1534517641,USD,24.11,0,-34.79,-36.92,-39.15,237.81,91.62,4.98,7.02,3.88,-0.91,-0.23,0.58,3.48,-1.34,161.73,1.16,0.71,0.93,1.87
UMG,Universal Music Group N.V.,22.21,EUR,EURONEXT,-1.29,47838296985,USD,15.82,2.31,-12.04,-3.6,-18.04,-9.53,-4.14,22.99,25.6,23.69,1.07,1.3,0.46,62.7,21.82,-31.18,0.97,0.9,0.87,1.87
DIE,D'Ieteren Group SA/NV,153.6,EUR,EURONEXT,-0.58,9426321242,USD,18.3,34.25,166.2,-21.99,-14.67,-17.82,-3.21,156,169.58,159.13,1.4,0.93,3.09,27.44,8.17,-54.47,0.95,0.92,0.91,1.87
NIBE_B,NIBE Industrier AB Class B,37.79,SEK,OMXSTO,-1.13,8121498425,USD,28.27,0.78,-37.38,-22.48,-11.91,-15.42,5.44,37.28,40.41,36.84,1.1,1.48,0.98,9.09,6.04,-49.81,0.95,0.92,0.94,1.87
CAKE,The Cheesecake Factory Incorporated,46.07,USD,NASDAQ,0.13,2296206577,USD,13.99,2.35,22.95,-6.02,-16.28,-27.62,-13.27,50.86,55.23,53.49,1.08,0.98,1.53,39.14,10.51,-49.92,0.95,0.92,0.83,1.87
IOS,IONOS Group SE,26.7,EUR,XETR,3.29,4195072481,USD,16.84,0,45.11,13.62,-24.79,-31.54,-18.6,30.73,33.8,34.6,1.37,0.24,1.32,106.77,21.69,-42.71,0.96,0.91,0.79,1.87
SKWD,"Skyward Specialty Insurance Group, Inc.",49.13,USD,NASDAQ,-0.59,1989144016,USD,14.54,0,159.95,-1.9,-21.23,0.63,-0.22,46.55,51.88,47.24,0.56,0.5,1.65,16.06,10.68,-22.49,0.98,0.9,0.95,1.87
SRRK,Scholar Rock Holding Corporation,30.49,USD,NASDAQ,-1.07,2930920310,USD,,0,-29.44,11.4,-0.78,-5.9,-8.22,29.19,33.66,32.34,0.8,1.06,1.78,-172.08,-133.75,4.72,1,0.87,0.91,1.87
FSV,FirstService Corp,218.02,CAD,TSX,-0.4,7114624938,USD,51.95,0.69,20.61,-16.45,-11.24,-20.93,-15.53,229.53,249.91,253.38,0.85,0.88,5.52,11.24,,-48.63,0.95,0.92,0.87,1.87
MKC,"McCormick & Company, Incorporated",66.51,USD,NYSE,0.96,17842826143,USD,23.02,2.73,-28.17,-13.06,-10.96,-5.62,2.88,65.75,73.04,66.45,0.61,0.42,1.32,13.92,10.75,-29.64,0.97,0.9,0.91,1.87
EOG,"EOG Resources, Inc.",109.83,USD,NYSE,1,59593586561,USD,10.94,3.63,147.98,-18.06,-5.73,-8.34,2.08,106.55,117.56,111.21,0.74,0.52,2.13,18.48,16.76,-32.13,0.97,0.91,0.93,1.87
BMRN,BioMarin Pharmaceutical Inc.,54.98,USD,NASDAQ,-0.61,10562446870,USD,20.6,0,-29.24,-16.92,-7.01,-5.65,6.18,53.26,59.52,53.89,0.33,0.57,1.62,9.07,13.21,-29.58,0.97,0.89,0.92,1.87
FORN,Forbo Holding AG,710,CHF,SIX,-1.25,1270923581,USD,12.5,3.48,-52.41,-11.14,-12.56,-9.44,-1.93,734.57,810.21,748.38,1.14,1.16,17.07,13.28,13.85,-33.14,0.97,0.91,0.88,1.87
DPZ,Domino's Pizza Inc,408.9,USD,NASDAQ,1.27,13816492353,USD,23.9,1.67,6.4,-7.19,-16.64,-9.39,0.41,410.55,454.31,423.07,1.09,0.64,8.8,,77.95,-33.22,0.97,0.9,0.9,1.87
EQR,Equity Residential,59.59,USD,NYSE,-0.05,22683903082,USD,19.84,4.62,-3.84,-19.45,-16.18,-6.13,-3.83,60.89,67.03,62.87,0.89,0.67,1.16,10.55,,-41.76,0.96,0.91,0.89,1.87
DKSH,DKSH Holding Ltd,55.1,CHF,SIX,-0.72,4517255254,USD,18.36,4.23,-11.06,-15.23,-15.62,-4.17,0.73,55.96,61.71,55.12,0.66,1.21,1.03,11.62,13.74,-35.02,0.96,0.91,0.89,1.87
SGO,Compagnie de Saint-Gobain SA,83.98,EUR,EURONEXT,0.96,47620611831,USD,14.93,2.64,111.27,-3.05,-17.46,-15.56,-4.96,86.09,94.7,89.47,1.21,1.79,1.93,11.84,11.56,-36.08,0.96,0.91,0.89,1.87
PPG,"PPG Industries, Inc.",98.16,USD,NYSE,0.69,22027102919,USD,17.52,2.82,-32.3,-19.67,-13.07,-12.74,0.16,99.45,109,103,1.18,1.03,2.13,16.31,12.86,-45.48,0.95,0.91,0.9,1.87
CPT,Camden Property Trust,102.42,USD,NYSE,-0.26,14489079239,USD,41.42,4.07,-0.27,-15.35,-13.55,-3.7,0.72,102.03,112.5,104.51,0.82,0.58,1.9,5.79,,-32.59,0.97,0.91,0.91,1.87
WERN,"Werner Enterprises, Inc.",25,USD,NASDAQ,-0.6,1495757843,USD,61.46,2.23,-39.74,-39.82,-10.71,-12.16,-3.99,26.67,28.53,27.06,1.05,0.82,1,1.78,2.27,-62.69,0.94,0.93,0.88,1.87
EVT,Evotec SE,5.45,EUR,XETR,1.34,1107128444,USD,,0,-78.54,-33.02,-23.34,-16.12,-18.94,6.43,6.83,6.36,1.26,1.03,0.3,-17.98,-8.97,-72.49,0.93,0.94,0.8,1.87
SBAC,SBA Communications Corp. Class A,197.88,USD,NASDAQ,-1.86,21483045388,USD,24.91,2.14,-34.82,-11.69,-13.76,-9.19,5.09,196.4,216.18,195.09,0.79,0.05,4.5,,,-34.64,0.97,0.91,0.92,1.87
HUH1V,Huhtamaki Oyj,29.1,EUR,OMXHEX,0.62,3498667515,USD,15.25,3.8,-36.3,-19.57,-15.65,-4.9,2.11,28.98,31.87,29.25,0.49,1.07,0.48,10.91,9.24,-40.12,0.96,0.91,0.91,1.87
AMCR,Amcor plc,8.69,USD,NYSE,3.33,20059648969,USD,25.39,6.06,-24.89,-14.89,-6.66,-0.8,9.86,8.18,9.12,8.16,0.71,0.48,0.2,7.44,7,-22.35,0.98,0.9,0.95,1.87
AALB,Aalberts N.V.,27.94,EUR,EURONEXT,2.42,3496811636,USD,20.4,4.14,-20.72,-19.99,-9.99,-7.42,2.42,27.42,30.28,28,1.46,1.44,0.64,6.13,8.64,-37.4,0.96,0.91,0.92,1.87
CASH,"Pathward Financial, Inc.",69.37,USD,NASDAQ,-0.16,1579733233,USD,8.81,0.29,98.2,-15.09,-14.52,-9.84,-5.75,69.46,76.03,72.81,0.79,0.98,1.55,21.81,4.93,-39.45,0.96,0.91,0.91,1.87
MRNA,"Moderna, Inc.",25.42,USD,NASDAQ,-4.81,9933026059,USD,,0,-70.65,-41.21,6.51,-5.73,-3.4,25.91,28.38,25.94,2.02,1.58,1.53,-29.32,-28.79,-40.43,0.96,0.91,0.9,1.87
AMT,American Tower Corporation,183.24,USD,NYSE,-0.06,85834688744,USD,29.23,3.67,-25.14,-6.61,-13.96,-10.26,-0.31,184.51,205.65,188.75,0.86,0.02,4.03,77.38,,-30.83,0.97,0.9,0.89,1.87
ACI,"Albertsons Companies, Inc.",18.1,USD,NYSE,1.32,9939774395,USD,10.71,3.36,19.28,-7.3,-17.22,-4.81,-1.92,18.35,20.31,18.12,0.37,-0.17,0.44,32.04,9.85,-29.34,0.97,0.9,0.89,1.87
RI,Pernod Ricard SA,82.18,EUR,EURONEXT,-1.7,24349338516,USD,12.74,5.62,-48.46,-25.36,-13.98,-15.28,-1.08,85.84,92.82,86.57,0.58,0.94,2.06,10.5,9.41,-54.62,0.95,0.92,0.89,1.87
AMBU_B,Ambu A/S Class B,85.85,DKK,OMXCOP,0.23,3520022055,USD,37.56,0.44,-58.73,-28.28,-16.49,-5.3,-15,97.4,107.29,98.49,0.68,0.39,3.36,10.47,12.43,-50.06,0.95,0.91,0.8,1.86
